Product_ID,Batch_Number,Production_Date,Shift,Inspector_Name,Defect_Type,Pass_Fail,Dimension (mm),Tolerance (mm),Production_Time (mins),Temperature (°C),Pressure (bar),Machine_ID,Material_Used (kg),Energy_Consumption (kWh),Quality_Score (%),Defect_Rate (%),Compliance_Flag,Machine_Downtime (mins),Scrap_Cost (USD),Inspection_Time (mins),Cycle_Time (s),Line_Number
47897847,BN-2599,23-01-2022,Evening,Bryan Montgomery,Size Variation,Pass,177.16,0.49,45,75.45,8.94,MID-2590,20.84,52.59,93.5,2.78,Compliant,31,421.07,9,77,3
43019120,BN-8613,23-01-2022,Night,Lorraine Solis,Discoloration,Fail,139.03,0.33,119,50.47,6.22,MID-9690,32.59,27.23,97.01,7.35,Compliant,39,303.44,8,108,4
63340884,BN-5762,23-01-2022,Evening,Robert Lewis,Size Variation,Fail,96.39,0.13,93,27.07,3,MID-5128,18.7,97.93,75.69,7.78,Non-Compliant,48,34.01,8,68,3
60164193,BN-3325,23-01-2022,Evening,Brian Potts,Size Variation,Fail,162.06,0.52,28,81.8,7.98,MID-1793,10.57,335.62,80.03,0.54,Compliant,52,342.57,3,211,1
53843319,BN-8026,23-01-2022,Night,Sandra Schaefer,Other,Pass,26.07,0.63,94,64.04,4.04,MID-6186,9.89,423.89,84.32,4.7,Compliant,31,489.44,1,78,2
84535740,BN-4757,23-01-2022,Evening,Michael Underwood,Crack,Pass,132.43,0.74,114,87.94,5.32,MID-0959,36.63,376.81,61.54,9.73,Compliant,13,478.49,11,77,1
92208858,BN-5792,23-01-2022,Morning,James Wilson,Size Variation,Fail,112.87,0.86,15,41.08,6.69,MID-5423,27.55,480.19,86.67,9.71,Compliant,5,137.67,12,90,2
59026228,BN-0339,24-01-2022,Evening,Timothy Hess,Size Variation,Pass,185.06,0.82,85,78.11,5.19,MID-1393,28.41,472.33,83.91,6.17,Compliant,45,410.96,4,73,1
81237937,BN-8819,24-01-2022,Night,Elizabeth Jones,Discoloration,Fail,128.02,0.54,30,96.23,9.19,MID-5512,14.59,161.24,94.7,6.06,Compliant,26,156.97,5,89,3
32365993,BN-3933,24-01-2022,Night,Joseph Johnson,No_Defect,Pass,162.18,0.25,43,90.95,3.7,MID-9023,46.95,15,84.28,6.49,Non-Compliant,15,51.08,10,55,4
27190890,BN-9293,24-01-2022,Evening,Andrew Smith,Discoloration,Pass,132.64,0.98,52,92.05,5.46,MID-9793,12.32,321.61,73.74,4.44,Compliant,10,239.78,7,69,2
57740386,BN-0414,25-01-2022,Night,Timothy Robinson,No_Defect,Fail,44.2,0.77,119,40.45,2.82,MID-4534,44.93,238.13,87.36,6.57,Compliant,22,372.11,3,126,2
27785140,BN-7843,25-01-2022,Morning,Eric Lopez,Crack,Fail,135.07,0.38,103,48.64,1.98,MID-2663,15.02,274.92,75.81,5.98,Compliant,57,168.48,9,91,5
29635467,BN-0092,25-01-2022,Morning,Katherine Leach,Size Variation,Fail,147.77,0.24,46,93.2,9.51,MID-2238,33.63,112.84,90.34,0.59,Compliant,28,165.55,1,280,5
3053577,BN-0169,25-01-2022,Morning,Tina Jones,Crack,Pass,122.8,0.33,17,96.8,4.22,MID-3416,30.89,261.71,97.24,4.9,Compliant,27,15.93,4,287,2
34524053,BN-2323,25-01-2022,Evening,Carol Ingram,Size Variation,Pass,153.37,0.72,51,58.15,8.76,MID-0127,47.76,470.36,84.65,5.01,Non-Compliant,45,16.5,13,161,5
98025077,BN-7878,25-01-2022,Morning,Amanda Yang,Crack,Fail,155.87,0.96,22,43.85,8.43,MID-3957,28.25,286.31,89.85,4.55,Compliant,40,250.91,1,112,1
300353,BN-1192,25-01-2022,Night,Vanessa Cardenas,Discoloration,Fail,198.29,0.78,69,46.47,4.8,MID-1627,27.38,199.81,94.23,7.31,Compliant,4,42.12,13,126,1
10562376,BN-5999,25-01-2022,Evening,Taylor Pearson,Crack,Fail,105.14,0.27,58,21.21,8.16,MID-9400,43.53,352.33,96.28,0.05,Compliant,37,224.53,10,100,4
62542562,BN-3902,25-01-2022,Morning,Tyler Alexander,Discoloration,Pass,48.74,0.51,65,40.58,5.1,MID-5909,3.69,67.9,65.17,9.04,Compliant,26,17.74,10,36,4
60648877,BN-1009,25-01-2022,Evening,Brandon Nguyen,Other,Fail,167.74,0.65,67,70.18,3.97,MID-6166,38.09,19.51,68.56,8.14,Non-Compliant,19,403.56,15,94,1
9166202,BN-9342,25-01-2022,Morning,John Smith,Discoloration,Pass,190.8,0.78,119,80.74,6.94,MID-2657,45.2,327.81,78.18,9.55,Non-Compliant,52,202.4,11,172,4
82982157,BN-2843,26-01-2022,Evening,Amy Cook,Size Variation,Fail,155.11,0.24,94,66.32,2.94,MID-9021,49.04,335.28,97.35,7.66,Compliant,21,345.55,2,88,5
32302820,BN-1194,26-01-2022,Evening,Laura Bright,Discoloration,Fail,59.87,0.41,58,65.6,3.54,MID-7952,21.33,278.29,69.08,3.83,Compliant,6,16.81,1,187,5
16919723,BN-3008,26-01-2022,Morning,Jessica Diaz,No_Defect,Pass,154.86,0.52,26,26.51,3.22,MID-9521,44.52,4.64,63.59,1.98,Compliant,58,117.03,3,217,1
99045609,BN-3823,26-01-2022,Evening,Nathan Lewis,Other,Pass,55.65,0.56,105,71.35,9.12,MID-8694,37.14,333.24,93.91,9.63,Non-Compliant,45,144.49,1,135,1
7154270,BN-9603,26-01-2022,Morning,Kimberly Adams,Other,Pass,135.68,0.27,95,83.58,6.47,MID-3351,29.13,168.85,75.76,2.84,Non-Compliant,28,200.67,5,38,1
38526541,BN-3213,26-01-2022,Night,James Ramos,Size Variation,Pass,97.1,0.93,103,67.3,3.53,MID-6276,14.69,345.09,83.55,8.93,Compliant,59,325.07,3,212,4
76048487,BN-4212,26-01-2022,Morning,Mariah Smith,Discoloration,Fail,85.29,0.86,81,27.12,1.87,MID-1994,2.6,139.34,96.55,0.47,Non-Compliant,51,481.11,12,93,1
70898408,BN-9463,26-01-2022,Evening,Herbert Shah,Size Variation,Pass,172.89,0.47,62,32.94,5.18,MID-9033,23.95,141.04,84.25,4.29,Compliant,53,409.89,2,200,3
76165702,BN-6720,26-01-2022,Evening,Tiffany Ware,No_Defect,Pass,134.51,0.97,27,62.15,2.64,MID-9235,46.91,118.64,80.98,2.97,Non-Compliant,15,388.82,10,37,2
4049432,BN-1245,26-01-2022,Morning,Dr. Theresa Hernandez,Discoloration,Pass,20.76,0.73,102,60.97,8.69,MID-1992,19.18,356.23,74.95,8.39,Compliant,12,345.62,7,241,3
88564319,BN-6601,26-01-2022,Evening,Philip Russell,Other,Pass,193.64,0.13,55,50.3,4.73,MID-2911,29.91,440.57,97.47,4.95,Compliant,1,464.48,1,44,5
95398525,BN-5133,26-01-2022,Morning,Joseph Key,Crack,Fail,25.1,0.93,17,42.52,1.37,MID-3996,28.29,102.01,80.19,3.13,Non-Compliant,14,172.58,15,294,3
25090925,BN-9931,27-01-2022,Night,Jessica Hoffman,Size Variation,Fail,95.68,0.86,78,50.97,1.49,MID-7237,39.52,71.58,82.28,8.26,Non-Compliant,0,464.37,15,42,4
55445764,BN-0937,27-01-2022,Evening,David Mata,Discoloration,Fail,173.87,0.62,107,67.78,4.47,MID-3038,0.11,327.7,84.91,1,Compliant,5,212.36,10,172,1
96202906,BN-6469,27-01-2022,Evening,Joshua Spencer,Size Variation,Fail,166.65,0.79,118,29.37,6.88,MID-0644,39.6,66.03,74.24,4.76,Compliant,57,135.73,11,98,2
72507490,BN-7932,27-01-2022,Morning,Thomas Bowen,Discoloration,Fail,88.71,0.94,68,31.55,1.37,MID-3126,12.05,49.47,90.75,1.94,Non-Compliant,43,205.01,12,214,3
31864282,BN-7946,27-01-2022,Evening,Mary Gonzalez,Size Variation,Fail,167.77,0.23,60,91.53,2.83,MID-4207,48.75,156.16,69.9,6.65,Non-Compliant,15,110.87,7,155,2
21291883,BN-6435,27-01-2022,Morning,Jason Guerrero,Discoloration,Pass,108.14,0.34,51,54.22,9.79,MID-2531,43.91,435.89,79.96,1.68,Non-Compliant,45,286.09,5,38,1
96644409,BN-2581,28-01-2022,Night,Steven Anderson,Discoloration,Pass,185.28,0.37,19,46.99,1.53,MID-1932,1.58,160.9,61.96,9.21,Non-Compliant,13,176.13,6,175,4
64488851,BN-6582,28-01-2022,Night,Dawn Clark,Other,Fail,50.25,0.19,47,41.16,6.06,MID-3409,7.84,484.04,64.26,2.61,Compliant,15,426.9,14,297,2
53620828,BN-7080,28-01-2022,Evening,Dawn Roman,Crack,Pass,72.43,0.42,40,23.79,4.05,MID-5379,15.49,368.65,87.33,5.53,Non-Compliant,45,189.64,5,174,1
96570869,BN-4153,28-01-2022,Morning,James Hudson,Discoloration,Pass,144.53,0.99,98,26.79,3.8,MID-4606,15.43,316.14,80.23,0.47,Non-Compliant,44,1.34,12,217,3
93058230,BN-7259,28-01-2022,Evening,Barbara Ellis,Other,Fail,139.73,0.29,84,53.22,7.84,MID-3322,43.32,308.01,84.79,8.62,Compliant,39,89.39,7,30,5
57039343,BN-0889,28-01-2022,Night,Nathan Butler,No_Defect,Pass,67.99,0.7,111,79.36,1.66,MID-4941,37.56,433.87,67.73,5.01,Non-Compliant,35,25.97,6,81,3
26197371,BN-6019,28-01-2022,Evening,Mary Mathis,Size Variation,Fail,188.7,0.24,82,34.19,4.22,MID-9840,37.36,333.31,67.83,0.47,Compliant,51,227.32,10,265,3
81327164,BN-0135,28-01-2022,Night,Karl Liu,Other,Fail,17.76,0.24,106,73.02,3.56,MID-1297,7.92,111.53,65.44,3.66,Non-Compliant,50,60.82,5,239,1
64465951,BN-8195,28-01-2022,Evening,Desiree Perry,Crack,Pass,158,0.46,89,91.43,9.2,MID-6036,2.8,495.2,62.45,2.2,Compliant,4,56.31,1,34,2
14070433,BN-0800,28-01-2022,Morning,Brent Roberts,Crack,Pass,32.64,0.6,87,43.65,8.47,MID-4078,22,147.74,91.38,6.82,Non-Compliant,26,49.04,12,275,3
66660972,BN-2588,29-01-2022,Evening,Leah Diaz,Size Variation,Pass,14.25,0.82,100,66.05,9.88,MID-7772,35.45,32.76,83.13,5.79,Non-Compliant,17,386.17,8,87,5
59294504,BN-0819,29-01-2022,Evening,Rebecca Henderson,No_Defect,Pass,180.4,0.73,113,99.71,8.88,MID-3360,37.18,176.24,64.09,6.61,Compliant,27,381.28,15,91,2
67820191,BN-3170,29-01-2022,Evening,David Anthony,No_Defect,Fail,129.83,0.85,86,95.72,5.29,MID-1957,1.36,127.73,84.69,4.33,Non-Compliant,23,28.48,5,195,1
55013185,BN-1455,29-01-2022,Evening,Matthew Harrison,Size Variation,Pass,129.49,0.68,42,94.5,4.19,MID-4529,40.94,15.98,98.81,3.35,Compliant,34,198.3,15,295,1
70505627,BN-6980,29-01-2022,Evening,Anna Sanchez,Size Variation,Pass,120.68,0.92,31,20.17,9.96,MID-3585,29.78,373.15,87.68,3.07,Non-Compliant,21,232.39,2,300,1
46292643,BN-1083,29-01-2022,Night,Philip Howard,Other,Pass,81.56,0.53,74,75.36,1.6,MID-6192,18.61,106.61,75.5,2.92,Non-Compliant,39,296.07,1,72,1
80222705,BN-6341,29-01-2022,Evening,Holly Bates,Crack,Fail,194.5,0.57,59,77.59,2.28,MID-8112,23.35,408.64,76.75,1.59,Compliant,10,471.9,14,260,1
80862598,BN-8008,29-01-2022,Night,Mary Giles,Size Variation,Fail,128.08,0.44,110,32.08,2.42,MID-0121,45.03,414.78,99.44,5.85,Compliant,11,237.58,3,300,4
11824343,BN-1881,30-01-2022,Evening,Sarah Drake,Discoloration,Pass,43.53,0.25,20,70.16,3.26,MID-8312,34.68,173.72,84.24,6.89,Compliant,26,45.88,1,142,5
54487277,BN-1086,30-01-2022,Morning,Bruce Mendoza,Crack,Pass,153.59,0.5,38,42.99,1.94,MID-5448,16.12,449,89.07,6.05,Compliant,5,100.1,14,193,4
82092801,BN-8582,30-01-2022,Evening,Dominique Horne,No_Defect,Pass,114.83,0.14,111,83.9,5.47,MID-0581,11.86,1.67,81.44,4.99,Non-Compliant,39,104.84,5,179,3
51379377,BN-8144,30-01-2022,Evening,Melissa Williams,No_Defect,Pass,15.59,0.95,28,86.95,7.15,MID-4974,17.75,273.54,71.21,4.67,Non-Compliant,2,275.98,1,258,5
82527808,BN-2765,30-01-2022,Morning,Sarah Shannon DVM,Discoloration,Fail,194.54,0.94,41,52.71,2.84,MID-7722,37.51,38.66,75.74,3.78,Non-Compliant,55,425.99,5,223,1
81850112,BN-4579,30-01-2022,Morning,Timothy May,No_Defect,Fail,51.18,0.55,15,55.36,3.32,MID-2914,29.62,112.2,91.78,2.55,Non-Compliant,33,270.68,14,84,4
69597565,BN-3731,30-01-2022,Night,Edward Smith MD,Crack,Fail,160.76,0.61,113,35.6,7.03,MID-7653,26.45,18.19,81.53,9.32,Compliant,10,30.36,6,182,1
85125025,BN-9763,30-01-2022,Night,Kimberly Scott,Crack,Fail,50.53,0.61,30,63.26,7.75,MID-5549,26.45,188.88,62.84,6.13,Non-Compliant,48,492.95,6,286,3
20593063,BN-9960,30-01-2022,Night,Stephanie Klein,Crack,Fail,73.79,0.78,107,80.56,6.69,MID-7924,11.75,445.52,76.78,8.61,Compliant,40,297.75,4,160,4
4609254,BN-3767,30-01-2022,Night,Paul Williams,No_Defect,Pass,36.7,0.84,112,54.14,4.62,MID-2502,2.42,103.13,70.31,3.65,Compliant,43,383.41,3,42,2
16075993,BN-2110,31-01-2022,Evening,Jerry Walker,Other,Fail,139.32,0.67,12,21.88,3.04,MID-5388,18.78,93.14,98.12,7.15,Non-Compliant,22,468.41,5,231,1
44976200,BN-8972,31-01-2022,Evening,William Nelson,Size Variation,Pass,36.28,0.69,20,81.61,5.73,MID-1130,36.06,451.89,90.64,9.04,Non-Compliant,48,476.53,1,72,5
74361519,BN-0128,31-01-2022,Night,Annette May,No_Defect,Pass,153.37,0.83,98,41.7,1.85,MID-3552,42.19,157.79,64.52,9.51,Compliant,27,102.26,14,178,5
10502693,BN-2821,31-01-2022,Evening,Kevin Carr,Size Variation,Fail,103.57,0.42,22,58.76,5.92,MID-7437,15.14,432.86,91.2,0.62,Compliant,32,82.87,9,110,2
5787715,BN-2383,31-01-2022,Evening,Andre Meadows,No_Defect,Fail,77,0.33,98,65.69,7.78,MID-5312,13.74,79.12,71.41,0.37,Non-Compliant,7,155.07,5,184,1
8640819,BN-2744,31-01-2022,Night,Vincent Snow,Crack,Pass,119.48,0.94,87,43.09,1.27,MID-6602,30.37,480.08,80.37,1.21,Non-Compliant,25,324.41,5,78,4
15517029,BN-0457,31-01-2022,Evening,Barbara Smith,Crack,Pass,139.96,0.95,108,84.87,7.65,MID-3679,16.01,49.21,83.48,9,Compliant,10,299.96,11,176,2
84006523,BN-6823,31-01-2022,Night,Kenneth York,No_Defect,Pass,58.87,0.89,85,61.7,4.42,MID-5475,36.88,296.96,90.51,0.37,Compliant,35,70.45,5,239,3
82222390,BN-2155,01-02-2022,Night,Deanna Kim,Crack,Pass,29.4,0.76,26,84.69,4.1,MID-4236,10.98,478.88,91.46,4.75,Compliant,55,465.21,9,202,5
50760336,BN-4949,01-02-2022,Morning,Jeffrey Lyons,Size Variation,Fail,194.89,0.34,111,73.19,8.23,MID-9367,23.77,94.51,82.45,4.11,Compliant,2,158.97,15,179,1
45235320,BN-6047,01-02-2022,Night,Jessica Taylor,Size Variation,Pass,52.49,0.54,17,93.26,3.48,MID-2664,12.81,101.47,77.19,6.84,Non-Compliant,49,321.63,3,178,3
67592692,BN-8404,01-02-2022,Morning,Caitlyn Newman,Discoloration,Fail,41.27,0.5,65,65.06,5.34,MID-3999,20.25,444.15,89.26,0.97,Non-Compliant,17,312.02,2,298,2
2906225,BN-6959,01-02-2022,Evening,Melanie Durham,Discoloration,Fail,144.48,0.7,58,83.84,6.77,MID-8273,47,253.45,94.87,9.06,Compliant,46,22.92,3,251,5
580007,BN-7954,01-02-2022,Evening,Chris Howell,Size Variation,Pass,82.59,0.63,53,73.54,8.54,MID-8665,4.27,34.06,83.51,6.05,Non-Compliant,37,389.4,8,128,2
19922607,BN-0010,01-02-2022,Evening,John Jones,Discoloration,Fail,12.33,0.83,35,58.93,4.87,MID-9241,20.5,371.22,94.05,7.05,Compliant,51,402.46,7,207,3
66953258,BN-7849,01-02-2022,Evening,Maria Shelton,Discoloration,Fail,61.61,0.98,51,93.96,2.81,MID-7502,41.44,338.31,75.72,2.14,Non-Compliant,48,404.67,1,145,5
83861260,BN-5141,01-02-2022,Night,Andrew Taylor,Discoloration,Fail,147.32,0.38,111,71.87,6.66,MID-2409,46.73,462.32,77.82,3.33,Compliant,11,58.85,11,271,5
95166377,BN-2382,01-02-2022,Morning,Denise Carter,Crack,Pass,64.88,0.45,84,53.77,2,MID-2447,38.73,387.79,83.48,0.88,Non-Compliant,12,49.86,2,200,3
63637694,BN-7178,02-02-2022,Night,Michael Weaver,Crack,Pass,95.73,0.96,120,38.64,6.75,MID-5550,33.92,381.48,64.5,7.15,Non-Compliant,14,367.12,6,286,5
14485800,BN-1655,02-02-2022,Evening,Laura Suarez,No_Defect,Fail,137.77,0.3,117,82.47,6.36,MID-9593,45.36,38.32,78.98,2.02,Non-Compliant,53,318.72,8,270,3
99734091,BN-2945,02-02-2022,Night,Lisa Morton,Size Variation,Pass,169.32,0.6,62,37.78,8.19,MID-6547,41.53,201.84,96.9,9.03,Compliant,16,78.15,3,285,1
56180268,BN-5657,02-02-2022,Morning,Kenneth Lee,Size Variation,Pass,74.43,0.68,63,96.07,1.08,MID-1365,44.72,58.2,74.79,5.77,Non-Compliant,11,88.72,4,278,3
6661793,BN-0258,02-02-2022,Evening,Sean Kelly,No_Defect,Fail,184.63,0.6,34,26.01,4.67,MID-0181,25.46,446.11,93.49,8.55,Non-Compliant,60,91.87,4,169,2
72257623,BN-7684,02-02-2022,Morning,Christopher Lewis,Other,Fail,154.55,0.89,110,41.2,3.01,MID-4976,41.59,90.07,63.21,1.47,Non-Compliant,0,300.42,6,78,1
94815528,BN-3078,02-02-2022,Morning,Mathew Dunn,Discoloration,Pass,135.58,0.19,64,51.7,8.68,MID-3668,40.17,403.13,62.21,8.07,Non-Compliant,38,426.05,10,242,5
57803425,BN-2213,02-02-2022,Evening,Bryce Wilson,No_Defect,Pass,16.76,0.2,47,71.13,6.46,MID-2430,27.56,326.03,81.04,0.33,Compliant,24,283.85,2,296,3
95460482,BN-7927,02-02-2022,Night,Jill Moore,Size Variation,Pass,136.09,0.88,64,98.72,5.96,MID-4265,47,296.6,66.88,9.33,Non-Compliant,20,230.42,9,58,1
60646354,BN-8182,02-02-2022,Evening,Emma Bird,Other,Pass,48.17,0.41,108,68.62,5.26,MID-2788,2.13,443.54,82.93,9.03,Non-Compliant,36,26.53,5,38,1
22195203,BN-6804,02-02-2022,Evening,Phyllis Johnson,Size Variation,Fail,49.27,0.23,76,57.48,4.33,MID-6311,27.84,287.48,62.27,6.33,Compliant,27,51.83,1,196,4
69671166,BN-3256,03-02-2022,Morning,Janet Lopez,Discoloration,Pass,171.65,0.36,102,38.32,6.47,MID-9634,10.45,207.9,92.52,1.46,Non-Compliant,18,242.86,1,30,2
88222325,BN-7759,03-02-2022,Night,Jeffrey Weaver,Other,Pass,143.62,0.6,80,44.4,3.58,MID-6842,29.55,443.93,66.33,3.16,Non-Compliant,25,26.98,6,124,2
30827592,BN-0480,03-02-2022,Evening,Samantha Ramos,Discoloration,Fail,87.86,0.35,84,33.49,9.93,MID-0575,22.24,452.51,60.54,8.3,Compliant,38,34.22,4,285,5
45164255,BN-4647,03-02-2022,Evening,Kelly Farley,Discoloration,Pass,181.41,0.37,33,56.13,1.81,MID-0062,6.59,49.86,85.33,7.85,Compliant,33,492.65,4,135,3
85826847,BN-3676,03-02-2022,Night,Karen Norris,Crack,Pass,100.62,0.69,104,39.16,9.01,MID-0374,22.81,135.86,74.45,0.02,Compliant,55,350.01,9,114,2
36567843,BN-4579,03-02-2022,Evening,Mark Webb,Size Variation,Fail,92.37,0.13,118,24.18,8.02,MID-4810,27.72,439.81,63.3,0.81,Compliant,53,0.18,13,188,1
66122098,BN-4255,03-02-2022,Morning,Michael Hernandez,No_Defect,Fail,17.09,0.36,15,89.04,1.24,MID-9240,41.9,121.3,61.19,1.59,Compliant,48,353.13,4,223,3
98139989,BN-5469,03-02-2022,Night,Guy Smith,Size Variation,Pass,163.62,0.45,49,73.05,2.33,MID-0755,37.8,52.79,84.5,9.83,Compliant,25,446.34,7,152,2
14926105,BN-3689,04-02-2022,Morning,Gabriela Bean,No_Defect,Pass,81.39,0.32,106,84.66,1.01,MID-3558,39.19,221.11,68.74,2.08,Compliant,40,270.5,10,150,5
1575170,BN-6596,04-02-2022,Night,Jennifer Ortiz,Discoloration,Fail,90.03,0.66,93,27.73,5.14,MID-9417,21.31,121.72,97.43,2.76,Compliant,30,496.65,8,162,4
59473282,BN-0961,04-02-2022,Morning,Christina Maldonado,Other,Pass,129.23,0.61,28,43.11,2.8,MID-2028,30.98,177.2,76.46,3.15,Non-Compliant,8,67.7,6,36,1
81820283,BN-0122,04-02-2022,Evening,David Lee,Other,Fail,81.96,0.38,13,44.29,2.16,MID-5841,31.63,379.77,66.55,8.03,Compliant,43,270.55,12,170,2
69376405,BN-5600,04-02-2022,Evening,Bryan Miller,Discoloration,Pass,90.17,0.27,83,31.68,3.54,MID-9101,35.17,393.74,88.59,7.26,Non-Compliant,39,279.99,3,70,1
92627901,BN-2116,04-02-2022,Morning,Daniel Gordon,Discoloration,Pass,157.87,0.19,20,97.37,9.51,MID-3138,45.82,400.02,90.32,5.99,Compliant,20,253.85,8,167,2
61965386,BN-3455,04-02-2022,Evening,Darin Price,No_Defect,Fail,109.08,0.6,64,87.03,7.37,MID-4063,47.26,362.59,69.8,8.7,Non-Compliant,25,276.51,2,212,2
70791488,BN-5043,04-02-2022,Morning,Ian Butler,No_Defect,Fail,59.69,0.45,92,33.73,1.23,MID-3746,15.35,358.7,94.89,6.3,Compliant,59,12.76,10,47,2
78674233,BN-6892,04-02-2022,Morning,Tina Buck,Other,Fail,122.19,0.34,32,25.77,4.67,MID-0066,1.73,83.78,84.39,2.09,Compliant,13,242.75,10,86,1
85249271,BN-0135,04-02-2022,Morning,David Williams,Size Variation,Pass,139.97,0.6,80,99.62,1.34,MID-2260,2.28,95.68,63.51,8.31,Non-Compliant,5,17.27,9,207,3
11769682,BN-4693,04-02-2022,Evening,Nicholas Williams,Discoloration,Pass,148.99,0.49,75,46.84,2.72,MID-5080,29.15,97.7,71.35,5.36,Non-Compliant,17,146.52,3,218,5
14731426,BN-6884,04-02-2022,Night,Theresa Cochran,Discoloration,Fail,169.39,0.56,120,58.6,5.46,MID-8473,12.11,274.41,97.21,3.63,Compliant,35,399.19,1,279,3
51202989,BN-9466,04-02-2022,Morning,Michael Gilbert,Crack,Pass,63.75,0.86,38,88.57,3.8,MID-0569,9.41,457.96,79.99,1.42,Compliant,12,423.36,13,80,1
30068971,BN-2585,05-02-2022,Evening,Michael Bennett,Other,Fail,127.14,0.33,104,87.21,2.82,MID-4772,18.89,134.48,70.69,6.09,Compliant,28,71.45,15,258,5
17855105,BN-1801,05-02-2022,Morning,Maria Rodriguez,No_Defect,Pass,81.76,0.31,11,22.7,3.82,MID-7126,47.78,1.16,83,1.65,Compliant,10,488.63,9,96,4
33744308,BN-2778,05-02-2022,Evening,Mrs. Kelly Jensen,Discoloration,Pass,31.79,0.38,62,48.82,2.35,MID-1190,43.32,420.43,91.56,0.16,Compliant,11,23.79,5,298,4
75851149,BN-2526,05-02-2022,Night,Kayla Lane,Crack,Fail,88.98,0.37,118,96.84,7.12,MID-0339,17.52,88.32,61.51,7.38,Non-Compliant,4,499.93,9,211,4
96356234,BN-7858,05-02-2022,Morning,Zachary Briggs,No_Defect,Pass,163.61,0.19,69,77.8,1.21,MID-4629,44.47,213.46,75.95,2.62,Compliant,33,26.84,10,155,5
43754694,BN-7121,05-02-2022,Night,Stephanie Grant,Discoloration,Pass,97.04,0.28,73,44.36,8.35,MID-9362,5.12,371.16,83.86,5.78,Non-Compliant,47,175.52,12,295,3
21658730,BN-0086,05-02-2022,Morning,Charles Lopez,Other,Pass,73.18,0.31,114,69.35,9.06,MID-5941,3.22,407.27,63.33,9.46,Compliant,35,171.75,15,266,1
55645645,BN-1496,05-02-2022,Night,John Webster,Size Variation,Pass,68.51,0.5,93,39.67,5.38,MID-5609,16.11,483.91,99.4,6.68,Compliant,7,462.08,5,238,4
17417259,BN-0742,06-02-2022,Morning,Anna Garza,Size Variation,Pass,172.5,0.32,71,88.68,9.78,MID-2062,43.36,328.2,63.35,4.91,Compliant,26,329.38,3,68,3
32573169,BN-0686,06-02-2022,Morning,Matthew Gray,No_Defect,Pass,158.1,0.31,84,93.64,6.02,MID-3857,48.5,94.63,64.23,8.14,Non-Compliant,20,232.3,6,160,3
67879939,BN-0115,06-02-2022,Evening,Erin Torres,No_Defect,Fail,101.2,0.55,38,72.27,1.56,MID-6175,34.2,325.32,79.35,9.26,Non-Compliant,48,104.64,3,73,5
68473587,BN-2601,06-02-2022,Evening,John Espinoza,No_Defect,Fail,110.75,0.46,119,77.5,5.81,MID-3898,38.19,325.28,61.76,0.03,Non-Compliant,45,412.87,3,296,5
1756364,BN-6730,06-02-2022,Night,Joshua Yates,Size Variation,Fail,25.92,0.12,110,80.73,1.33,MID-8655,7.76,469.24,60.88,7.53,Compliant,26,274.45,5,225,4
9061439,BN-4365,06-02-2022,Morning,Pamela Barnes,Crack,Pass,81.83,0.84,116,80.06,1.2,MID-9306,12.12,461.09,68.9,8.09,Non-Compliant,52,246.74,8,88,3
52125034,BN-2729,06-02-2022,Morning,Deborah Peters,No_Defect,Fail,146.98,0.83,25,77.54,8.65,MID-5123,11.75,72.4,73.29,3.39,Non-Compliant,4,329.92,13,296,2
680219,BN-6876,06-02-2022,Morning,Anthony Mason,Discoloration,Fail,153.74,0.59,41,65.47,2.08,MID-8373,46.64,102.73,75.63,1.28,Compliant,36,254.02,5,223,1
99317300,BN-7168,06-02-2022,Night,Tony Williams,Size Variation,Fail,159.02,0.34,87,85.41,7.33,MID-2496,43.45,438.25,74.19,2.6,Non-Compliant,38,194.65,15,285,5
89618233,BN-3371,07-02-2022,Night,Charles Watson,Other,Fail,67.18,0.45,36,97.23,3.5,MID-5644,34.94,81.2,73.67,6.77,Non-Compliant,1,97.27,1,267,1
36670635,BN-9660,07-02-2022,Evening,Kevin Gallegos,No_Defect,Pass,116.92,0.87,51,41.41,2.97,MID-0727,39.36,225.69,72.35,2.34,Compliant,2,403.17,14,173,1
60940957,BN-0105,07-02-2022,Evening,Rachel Gordon,Crack,Fail,26.76,0.81,29,82.08,2.02,MID-9507,14.9,421.45,72.21,1.06,Non-Compliant,12,47.24,15,121,4
55729819,BN-8760,07-02-2022,Evening,Tina Williamson,Size Variation,Fail,117.21,0.32,100,82.32,7.65,MID-8819,44.7,210.93,68.72,0.23,Compliant,56,467.42,10,299,1
41140291,BN-9741,07-02-2022,Morning,Kimberly Walker,Discoloration,Pass,177.18,0.66,75,25.74,4.48,MID-6434,21.81,491.39,70.64,6.8,Non-Compliant,30,227.44,9,243,1
26395364,BN-6364,07-02-2022,Morning,Christopher Gonzales,Discoloration,Pass,139.31,0.63,91,72.31,5.75,MID-2149,6.94,301.62,62.59,2.68,Compliant,28,391.76,14,35,2
88181714,BN-7031,07-02-2022,Morning,Stephanie Hanson,Other,Fail,172.09,0.71,81,68.72,6.68,MID-7026,7.7,414.86,60.07,3.85,Non-Compliant,20,466.29,2,138,2
87727852,BN-7349,07-02-2022,Night,Jasmine Harris,Other,Pass,120.75,0.53,89,83.38,9.09,MID-1802,11.42,477.46,61.5,8.31,Non-Compliant,11,423.46,9,131,3
